9781847390547,4,3
9780517887295,10,0
9780226458120,21,4
9780753808511,5,10
9780807068779,21,4
9780307352125,2,9
9780141977812,15,0
9780241958681,7,4
9781936891030,10,10
9780241189450,14,5
9781784161859,14,9
9780712670388,15,5
9780718196042,11,8
9781938469350,16,5
9780968766538,6,4
9781848312203,2,4
9780226468013,15,9
9781400052189,8,5
9780552778909,0,7
9781784742928,2,2
9780062316097,7,3
9780241398630,7,6
9780062698148,7,5
9780062562852,13,8
9781781256855,20,8
9781400033461,17,8
9780141026169,1,10
9780140192452,19,7
9781473688629,12,4
9781580085793,11,10
9781579128142,3,2
9780746087565,14,10
9780141032139,14,6
9781851687930,18,4
9781853267802,17,9
9780761163800,12,3
9780393339758,21,0
9780198393511,15,5
9780007256532,7,8
9781526419521,1,5
9781935251743,4,8
9780857522412,16,6
9780193727847,0,9
9780141981765,3,8
9780393254594,5,8
9781447278603,21,4
9780007183036,0,5
9781401938697,6,7
9780593066126,3,6
9780064603065,5,8
9780702253416,21,10
9781454909538,11,1
9780198393535,0,0
9780349107035,13,4
9781408809594,9,2
9780994392817,5,5
9781451636024,5,6
9780140136296,20,0
9780521809269,2,9
9781849900010,6,8
9781506362946,15,2
9780241952702,3,0
9780470487297,2,9
9780393347777,16,0
9780553818499,14,2
9780140276053,18,10
9780008241780,14,2
9780307338402,3,8
9781491910399,16,7
9780141374109,14,6
9780375709227,12,1
9780141035826,3,7
9781439148815,3,9
9780465025275,20,10
9781509805105,13,8
9781405924740,5,5
9780241355213,5,0
9780099501640,17,8
9780007214228,13,1
9780199219223,9,4
9781909489400,7,7
9781408851241,21,4
9780141983479,1,10
9780393712377,5,10
9781426218460,8,5
9780321036636,11,7
9781857028898,19,2
9780679776390,8,10
9780394720241,4,10
9780099598473,15,8
9788179925911,2,6
9780141976228,10,8
9780593056974,15,7
9781612129686,6,3
9780062301239,21,0
9780140054101,14,0
9781851687794,6,1
9781787413719,19,1
9781910002742,1,0
9781617230127,18,6
9781580081757,8,3
9781760113643,1,8
9781782116615,2,7
9780761159131,9,0
9780141007458,2,10
9780141979243,1,6
9780143130444,8,1
9783791319902,6,8
9780716021896,0,7
9781847948137,9,0
9781848319158,0,2
9780007902231,14,7
9781471159459,2,8
9780143791379,17,4
9781841157917,19,7
9780099225614,8,4
9781612125336,16,1
9781780229003,4,10
9781579128951,21,2
9780241967874,15,1
9780486229874,10,8
9781921372742,3,7
9780060915872,15,4
9780393338102,2,9
9780198392118,0,1
9780141984964,12,4
9780345345059,13,7
9780937381991,1,0
9780393355628,17,6
9781461471370,5,0
9780062014108,0,1
9780749386061,7,4
9781781313619,5,2
9780394800189,18,2
9780241400517,15,4
9780141975580,0,5
9780393354324,20,3
9780306812835,10,3
9781607743880,11,10
9780471295631,11,9
9781626253735,6,8
9781780229072,5,8
9781568582894,9,9
9780062843395,0,9
9780062230171,11,7
9780552776387,19,2
9781847925909,20,7
9780618494965,15,5
9780062376589,6,3
9780008125080,6,5
9781780897158,5,6
9780767926102,15,8
9780099536796,13,2
9781444727944,19,6
9781579129712,13,8
9780143038580,15,7
9781846467981,4,9
9780008226299,7,6
9780099771111,15,7
9780241959596,5,8
9781786897244,12,7
9781509838530,13,7
9781471153884,17,9
9784774307602,11,7
9780141010014,9,10
9781845337315,13,8
9780062652416,16,10
9780143127536,17,8
9780061336461,1,8
9781781250372,1,5
9781907704703,14,8
9781577319726,4,6
9780060533229,14,8
9780061435188,13,3
9780452297920,9,1
9780007395828,3,7
9780099535478,4,4
9780141983387,7,10
9780393707878,10,2
9780593077184,14,1
9780241294758,7,2
9780593076842,2,6
9781856230513,12,9
9781401952471,13,7
9781509864928,19,5
9781911617549,9,10
9781900322621,16,7
9780143037880,9,7
9780141011455,14,2
9781849909679,0,0
9780141047546,21,1
9781451616835,0,2
9780875420288,8,6
9781473611771,8,7
9780141975344,8,5
9780071825108,1,0
9781909489417,19,7
9780898158397,2,2
9780141982410,16,4
9781447959755,18,5
9781426207556,8,2
9780393351378,20,6
9781611800654,15,5
9781583333785,1,0
9780141975863,3,5
9781885071620,18,7
9780393337174,4,1
9780064467018,13,3
9780143110378,7,2
9780753552568,8,9
9781473637313,6,1
9780060936778,6,10
9780241360231,20,7
9780553815221,17,8
9780008172039,15,3
9780670038305,4,4
9781292085609,1,3
9780571218332,14,2
9781782112464,17,6
9780486241388,9,4
9780141399959,14,6
9780618249060,11,8
9780226239736,16,0
9780143122012,18,1
9781603587631,5,2
9780007386901,17,9
9780465023820,10,5
9780878936137,7,6
9780399183645,12,6
9780062906717,8,8
9780241351567,19,8
9780761180517,20,4
9781847672360,10,8
9781760291327,0,1
9781846883668,18,8
9780307387943,19,4
9780822346333,11,0
9780241954638,9,5
9781784874025,20,9
9781451607130,2,7
9781782183242,19,3
9781597143158,15,2
9780393350388,9,10
9780141011110,14,4
9781784291228,20,7
9780062429667,15,9
9780970700612,8,10
9780586091715,9,8
9780241360194,19,4
9781451624465,10,9
9781509837526,18,1
9780060530891,18,2
9780060731335,3,0
9781476748368,8,3
9780141012933,2,9
9781107604667,12,6
9780062731005,18,8
9781408842812,8,2
9780241365434,18,10
9780717180158,14,4
9781856230919,11,9
9780387848570,13,1
9780822362241,2,3
9780936070520,4,4
9781851688234,17,3
9780062731029,2,8
9781925603941,8,2
9780552778992,2,9
9780141975627,13,0
9781446200469,13,7
9780307278821,16,8
9781780748481,4,9
9781607748892,11,4
9780199678112,2,9
9780141978956,0,8
9781406387155,6,1
9780470618363,9,9
9780099282556,13,1
9780007488841,10,1
9780300078152,0,10
9781509805099,16,0
9780141046495,3,1
9780141988870,6,5
9781846276378,14,9
9780340895900,12,7
